Date,Close,High,Low,Open,Volume
2023-12-11,156.36412048339844,156.65295669771146,155.09695751108566,156.01005585053508,6912600
2023-12-12,156.9697265625,157.7244312242646,156.26161159210386,157.7244312242646,4515800
2023-12-13,160.26808166503906,160.30535910791804,156.64362518130636,157.03495302846247,6082100
2023-12-14,156.76475524902344,160.23081813692593,156.47591904456135,159.9326554631723,7119300
2023-12-15,155.60006713867188,157.00698478323892,155.0876089843007,156.01934591327478,17734600
2023-12-18,157.37973022460938,158.62825463161286,155.98212445692997,156.58774793605195,5439500
2023-12-19,156.48524475097656,157.3051779571165,155.88893356937842,156.47593249806314,4855900
2023-12-20,154.37950134277344,156.0379920174644,154.3608626225022,155.1435182677586,5157800
2023-12-21,155.5721435546875,155.69327392627432,154.0999972416944,155.13422598360563,4374000
2023-12-22,156.23365783691406,156.69021409825186,155.46964086783512,155.93550938125702,3030400
2023-12-26,157.3331298828125,157.85490039271315,155.83303255825805,156.20572171756422,2779200
2023-12-27,157.8362579345703,157.92012507803267,156.86725761299658,157.37038938787182,3502500
2023-12-28,157.82693481445312,157.96668968196778,157.18403398952822,157.83624706656119,2911100
2023-12-29,158.24620056152344,158.46051029691358,157.62193850956342,157.78033208538812,3291500
2024-01-02,161.10665893554688,161.18119960662995,157.6405959246711,157.94807086144644,5743100
2024-01-03,161.1439208984375,163.24032927322335,160.9109866345724,163.05398470556713,5588200
2024-01-04,159.7649688720703,161.68434510979284,158.93572338439853,159.8954115032598,6283200
2024-01-05,157.4076690673828,159.85814220729492,156.12186731074758,159.85814220729492,5252500
2024-01-08,157.56602478027344,158.143697097971,156.33612527103494,157.40763121629755,5735600
2024-01-09,155.7584991455078,156.42935103728277,154.60313995029966,156.3361716345215,6268800
2024-01-10,155.52554321289062,156.49455768490918,154.85469141447123,155.21806828718348,4394900
2024-01-11,154.78948974609375,155.73053910361213,153.56891641374244,155.73053910361213,4800700
2024-01-12,155.85165405273438,155.95414569279063,154.26770397501105,154.9851312382263,3546100
2024-01-16,154.8267364501953,156.08458709410434,153.91363816589646,155.85165284280106,4576600
2024-01-17,155.07830810546875,155.34850557912748,154.1465711081681,154.6590293001191,4392300
2024-01-18,155.7584991455078,155.8609908016729,153.72731896337532,154.1745488188317,4709400
2024-01-19,154.46336364746094,155.8237059663919,154.26770683284258,155.7305265765497,6528600
2024-01-22,153.839111328125,155.329896357345,153.75525840224105,154.63109354061933,5697400
2024-01-23,156.1964111328125,156.46660864361823,153.1403144988858,153.32665908052908,4932700
2024-01-24,154.29568481445312,156.2896018383566,154.22114413296742,156.19642243220414,4984700
2024-01-25,155.1901397705078,155.22741721869136,153.6807301142341,154.49133689746543,5373800
2024-01-26,156.40138244628906,156.55977603940065,155.2273988764849,155.2273988764849,4849000
2024-01-29,156.6715850830078,157.1840433229554,155.96347001692183,156.093912640074,5713600
2024-01-30,158.04124450683594,158.11578518191362,155.89826052136783,156.2243599805051,4804200
2024-01-31,157.02565002441406,158.74936932102491,156.42002660516144,158.3580414508214,5769200
2024-02-01,159.979248046875,160.07242743840027,155.75848036343913,157.0256433154159,4920800
2024-02-02,159.299072265625,160.22149699202672,158.48846564426404,159.55064523049418,5307700
2024-02-05,159.25250244140625,159.86745233572768,157.51015862467534,158.90776426603506,5142700
2024-02-06,159.7183837890625,160.10039944044038,158.33941675988143,159.74633476675544,5182700
2024-02-07,159.7649688720703,161.09734616084995,159.68111594141575,160.84578736888628,5769700
2024-02-08,161.98248291015625,162.21541715983022,159.70904235858967,159.9978785534369,9269700
2024-02-09,156.22433471679688,159.6903973529069,155.5721216868144,159.51336505537355,12731700
2024-02-12,158.96368408203125,159.39228944910937,155.78645682147854,156.40140678491093,7867500
2024-02-13,157.3517608642578,159.74631774020736,155.82371263879406,159.53202219500864,7302000
2024-02-14,156.08460998535156,157.12815103473804,154.72426750267522,156.84862704874365,5731900
2024-02-15,156.40138244628906,156.87656322562378,155.30192532968397,156.4852353690224,4451400
2024-02-16,154.96652221679688,155.98211224970663,154.37019682076183,155.79576767203565,5246000
2024-02-20,157.137451171875,157.94807209047374,155.77712301126738,156.28958124321383,6117900
2024-02-21,157.30517578125,158.56301233180156,156.40138965985065,158.34871678031735,4192600
2024-02-22,156.76475524902344,157.30516443231778,154.76152632201442,156.19639509221204,7539200
2024-02-23,158.02261352539062,158.62823693695654,156.3454839478195,156.47592656956505,6409800
2024-02-26,156.77406311035156,157.85488144666968,156.26161913210512,157.85488144666968,3837000
2024-02-27,156.68092346191406,156.73682541648833,155.92621864079993,156.36413624120604,3567600
2024-02-28,155.62806701660156,156.99772186999326,155.08765772190714,156.64365717621857,5275300
2024-02-29,155.22900390625,156.48705580764053,154.82530645719416,156.04581077114767,8489400
2024-03-01,154.52490234375,154.90983324634246,153.266850166457,154.77839517297863,6109900
2024-03-04,155.2572021484375,155.5200782950311,153.5954524344012,154.3934641916763,4303700
2024-03-05,152.1308135986328,155.3792316327404,151.91488272598124,155.116355528902,6631300
2024-03-06,153.03213500976562,153.96159914651588,152.13083515058278,152.1496161108528,5302500
2024-03-07,153.13540649414062,153.87708966835987,152.56270898277828,153.80199447976239,5801600
2024-03-08,153.07907104492188,154.15873982189993,152.1777712399226,152.39371645585774,6065300
2024-03-11,154.6563262939453,155.30413328410785,153.32316472137754,153.89586220138034,5404800
2024-03-12,154.47796630859375,155.30415671934762,153.93344734769843,155.04128055695801,6158500
2024-03-13,155.1914825439453,155.98011094444155,154.6657302769478,155.00371592368546,4585800
2024-03-14,154.70327758789062,156.0927677660829,154.15874436216023,156.0927677660829,5155300
2024-03-15,154.5906219482422,155.26659324689703,153.63299355420196,154.96615519163933,21887300
2024-03-18,160.78701782226562,161.65075580388023,156.7405873861145,156.8344778664605,10478500
2024-03-19,161.29397583007812,162.0919874734412,160.54289509316254,160.63678555740458,7653700
2024-03-20,161.35032653808594,162.51450255647583,160.6555742540294,161.76342171640738,5046700
2024-03-21,161.9042205810547,162.81490364501406,160.5898400380584,161.4066326379437,4343000
2024-03-22,161.50051879882812,162.5144756159827,161.25640932900922,162.4393661118594,4106400
