Date,Close,High,Low,Open,Volume
2023-12-11,145.83741760253906,146.23243533323156,145.16965465942837,145.31072729494906,6090400
2023-12-12,145.84683227539062,146.08196290250547,144.51127768429188,145.78098881120587,5324400
2023-12-13,146.5239715576172,146.6650585217863,142.74308201858656,144.52066869775237,10764600
2023-12-14,147.5397491455078,147.81250868716435,145.82800578388077,147.1635459136345,9240700
2023-12-15,145.93145751953125,147.37045562855502,144.61471756240508,146.24183163047027,21727800
2023-12-18,146.19479370117188,147.13531603393676,145.55523105225117,145.97847758298087,7231400
2023-12-19,147.1541290283203,147.19174360671298,145.72453107845973,146.0631196889206,6651500
2023-12-20,144.15386962890625,147.34223993252252,144.00338260336366,147.22936748774924,7008300
2023-12-21,145.6304931640625,145.90325271209684,144.18209490112616,144.54889808371115,4598600
2023-12-22,146.21360778808594,147.21995921890152,145.7997756665424,146.01609178417402,3798900
2023-12-26,146.85316467285156,147.05068068831523,145.63989711030607,145.7809697276139,4170000
2023-12-27,147.0507049560547,147.2105920658006,146.1760115306976,146.2512550560901,5288100
2023-12-28,147.2670135498047,147.88776183894862,146.71210872370676,146.72150878218434,4377500
2023-12-29,147.41748046875,147.5679531400217,146.70267428747187,147.20114999218828,4313700
2024-01-02,150.45538330078125,152.02605413095532,147.46451433132236,147.59618690537187,9622100
2024-01-03,151.3959197998047,151.83796655743512,150.2955101109913,151.08554562841084,8232000
2024-01-04,151.07611083984375,152.34580741141193,150.87859483027594,151.97900426612793,6766600
2024-01-05,151.54638671875,151.74388839624356,149.98511600994857,150.953852983802,5602500
2024-01-08,151.92259216308594,152.04486467556035,150.11679075790485,151.51817439295343,6569800
2024-01-09,152.01663208007812,153.56848821766903,151.04789520731228,152.01663208007812,6357000
2024-01-10,152.24237060546875,152.94776247177134,151.61222226038657,152.195355962036,4945100
2024-01-11,151.56517028808594,152.5527216214413,151.21718161252753,152.43046347532277,4946000
2024-01-12,152.73143005371094,152.8066735669188,152.07306725218317,152.21413986992744,4496900
2024-01-16,150.97265625,152.5997559468353,150.65286773429946,151.96020761789939,6923200
2024-01-17,150.8880157470703,151.70628006985044,150.36132545038635,150.71872858795086,5072100
2024-01-18,151.62161254882812,151.7720852160962,150.1920145755417,150.48357420436554,5368500
2024-01-19,152.0636444091797,152.2893749362829,150.74691887915736,151.56516871915468,7071300
2024-01-22,152.80670166015625,153.85068227709593,151.7439065736474,152.36465490831108,6824200
2024-01-23,150.3048858642578,150.9632486889759,147.57737658275423,150.16381324154437,9149800
2024-01-24,149.50546264648438,151.04791896966944,148.75304177758656,150.24846910560905,7247900
2024-01-25,150.06976318359375,150.12619223565898,149.0445971344519,149.54307289600652,5478900
2024-01-26,150.0133056640625,151.17955847328594,149.8816331171527,150.8879845075566,5591900
2024-01-29,149.88165283203125,150.54943006213085,149.5054496060135,149.55246424584087,6483200
2024-01-30,149.32675170898438,150.2578597391205,148.72481792186971,149.87225644593727,7200500
2024-01-31,149.4490203857422,151.0667202433257,149.23270422781954,150.85980414401376,8256800
2024-02-01,148.94113159179688,149.06340409927301,147.7090495129421,148.75302997730273,8012000
2024-02-02,147.2952117919922,148.89409698170672,146.66506351403783,148.57432281401034,8295900
2024-02-05,146.5334014892578,147.5585675218213,146.1007548450311,147.29522238228634,9121600
2024-02-06,148.65896606445312,149.2891143410502,146.34528903112445,146.56160516160222,9229900
