Date,Close,High,Low,Open,Volume
2023-12-11,25.16904067993164,25.31843798883592,24.993280224639012,25.29207484244758,37833900
2023-12-12,25.116313934326172,25.362380595151535,24.914188646608192,25.15146703281208,48587500
2023-12-13,23.42900276184082,23.49051900537988,22.638076517696515,23.095056721403687,158100700
2023-12-14,22.96323013305664,24.009011112761183,22.857774213535286,23.516879577214418,101889800
2023-12-15,23.402637481689453,23.7190086436404,22.9192941408794,22.963233835065083,138388400
2023-12-18,23.7805233001709,23.991436835342782,23.48172870629612,23.65749082370191,63329400
2023-12-19,24.74721336364746,24.817517880400192,23.965075405249355,23.973863679367433,70094700
2023-12-20,24.281442642211914,24.835092126997058,24.26386777179644,24.77357589006354,56184300
2023-12-21,24.8790340423584,24.922975412806302,24.41326724895389,24.48357176547864,51056600
2023-12-22,24.9581241607666,25.30086010879675,24.764787180071636,24.993277253361164,35162300
2023-12-26,24.966915130615234,25.07237274359779,24.82630609743309,24.984491678810976,30119100
2023-12-27,25.142677307128906,25.24813324411645,24.879034112276255,25.01964314572091,35000700
2023-12-28,25.300859451293945,25.511772972805108,25.11630907235189,25.14267389111266,30472900
2023-12-29,25.300859451293945,25.371163958464333,25.08115765686253,25.29207117837369,30363100
2024-01-02,26.12693977355957,26.610284778491465,25.336013564625013,25.37995325771344,57948700
2024-01-03,26.12693977355957,26.399371234521706,25.845721714933223,26.36421813909749,43426500
2024-01-04,25.564504623413086,26.320279441706266,25.51177665447391,26.179670407073846,45558200
2024-01-05,25.898447036743164,25.91602358266009,25.265706469458763,25.502984810762293,33612800
2024-01-08,25.9951171875,26.082998243680024,25.63480636573447,25.801780204857337,32972100
2024-01-09,25.83693504333496,26.24118728482361,25.766630524318494,26.012697178972104,39856900
2024-01-10,25.476621627807617,25.828144187760024,25.37995229524879,25.80178104338346,37413300
2024-01-11,24.9581241607666,25.41510430734566,24.84387996221769,25.336011525199602,46884700
2024-01-12,25.221771240234375,25.43268479995342,24.993281131490747,25.010856004323355,30373500
2024-01-16,24.887821197509766,25.239343764329316,24.799940136756923,25.133887832379358,38826000
2024-01-17,24.73842430114746,25.072372002224366,24.54508730528683,24.74721257498547,33312600
2024-01-18,24.68569564819336,24.720847066376543,24.25508029925065,24.641755956416432,50321100
2024-01-19,24.852670669555664,24.940550057265977,24.545087783993942,24.63296884789613,35549300
2024-01-22,24.8790340423584,25.15146551055971,24.54508800791381,24.88782231644798,41663900
2024-01-23,24.9844913482666,25.177828347286233,24.738424705357357,24.993279622248203,33466700
2024-01-24,24.896608352661133,25.2920722701858,24.896608352661133,25.08115873956989,42720700
2024-01-25,24.50411605834961,24.905531100105858,24.486276713150552,24.81632756844715,47605500
2024-01-26,24.50411605834961,24.896610576798402,24.4059937047993,24.646841028437198,47073800
2024-01-29,24.51303482055664,24.6468392577238,24.36138933805633,24.54871691122294,67082700
2024-01-30,24.102703094482422,25.306946537145038,24.04026113177077,24.878769918778502,86072400
2024-01-31,24.156221389770508,24.539795340980238,23.888612526860104,24.23650438892676,81192100
2024-02-01,24.343549728393555,24.37923011725462,23.844010673012946,24.174063202410288,53883000
2024-02-02,24.022418975830078,24.26326799352646,23.80833152723856,24.24542694745655,51718500
2024-02-05,23.7012882232666,24.0313407875965,23.65668730711581,24.0313407875965,42633400
2024-02-06,24.53087615966797,24.736043079209047,23.701286257314493,23.781569260859396,56958700
2024-02-07,24.58439826965332,24.664681275401726,24.352469775426353,24.575477746635077,36843000
2024-02-08,24.593318939208984,24.70036351464994,24.45059397289825,24.58439841613759,29048400
2024-02-09,24.58439826965332,24.611159838708055,24.423832258156512,24.58439826965332,29062700
2024-02-12,24.673601150512695,24.99473316507367,24.54871723436821,24.566558279936206,30323700
2024-02-13,24.0580997467041,24.82524772567418,23.959977394600735,24.56655935923607,37927500
2024-02-14,24.182985305786133,24.236506743284206,24.00457824557146,24.093781775678796,25270200
2024-02-15,24.539798736572266,24.807407636511932,24.281108658736816,24.307870229297137,36111600
2024-02-16,24.637922286987305,24.878769611411556,24.272187635850923,24.575478623631238,35935300
2024-02-20,24.611162185668945,25.101779088547854,24.548720220002462,24.629003233406788,34232000
2024-02-21,24.682523727416992,24.691444250943373,24.405994303762785,24.620081764148225,27348300
2024-02-22,24.57547950744629,24.709285660891254,24.254349162859764,24.611161602075857,31957500
