Date,Close,High,Low,Open,Volume
2023-12-11,365.8453063964844,366.140917208106,360.72171642347627,363.0667572104508,27708800
2023-12-12,368.88006591796875,368.91948670565927,365.0176405940666,365.4019256182351,24838300
2023-12-13,368.87017822265625,372.09215835732533,365.3230593019992,370.4959322910932,30955500
2023-12-14,360.5541687011719,368.269156155742,358.78062426547126,367.8257550121924,43277500
2023-12-15,365.28369140625,366.9291409353676,360.89905342816303,361.4606868901136,78502300
2023-12-18,367.1754455566406,367.52030977000646,363.26376706221674,364.0224743454713,21802900
2023-12-19,367.77655029296875,367.77655029296875,364.40677933572755,366.03253362865195,20603700
2023-12-20,365.1752624511719,370.50578841631284,365.08658823838834,369.490921222126,26316700
2023-12-21,368.05242919921875,368.90964344387123,364.6038467910981,367.08681530001417,17708000
2023-12-22,369.07708740234375,369.66827890495347,367.2345641067885,368.19031518305366,17107500
2023-12-26,369.15594482421875,371.4024485751995,368.01298255522846,369.4909463405908,12673100
2023-12-27,368.5746154785156,369.55006195328735,367.3331162784424,368.20019317568403,14905400
2023-12-28,369.7668151855469,370.92947276145065,368.66327375287557,369.8554894003956,14327000
2023-12-29,370.5156555175781,371.61919693761735,367.9932665377033,370.47623473279145,18730800
2024-01-02,365.421630859375,370.3777351043963,361.3818569854959,368.36769584733304,25258600
2024-01-03,365.15557861328125,367.7765045721429,363.09628608901477,363.58894066618615,23083500
2024-01-04,362.53466796875,367.61886702823733,361.7759907127874,365.22457289866344,20901500
2024-01-05,362.3474426269531,366.59412268972636,361.11580618022657,363.54952100172824,21004600
2024-01-08,369.1855163574219,369.6880336849266,363.5889671694232,363.8746851951502,23134000
2024-01-09,370.2693176269531,370.46636140674497,365.73688972227416,366.5448504063893,20830000
2024-01-10,377.14678955078125,378.52624647847034,370.7915632878579,370.84081671988235,25514200
2024-01-11,378.97943115234375,384.94053897843884,374.79186761868704,380.3292997627019,27850800
2024-01-12,382.7630310058594,382.9699374994843,378.99914299059964,379.82679903434695,21661200
2024-01-16,384.5365905761719,388.24136259684576,381.925527346388,387.8768030229654,27202300
2024-01-17,383.7483825683594,384.37896483224864,379.1568380014038,382.28028145481545,22234100
2024-01-18,388.083740234375,388.201972530476,384.38883063496286,385.965331411229,23392100
2024-01-19,392.81329345703125,392.81329345703125,387.71923086550515,389.9460396280888,29331100
2024-01-22,390.68499755859375,394.73460432133396,387.80788119131773,394.14341273142753,27016900
2024-01-23,393.03985595703125,393.5128152245442,388.14286775502507,389.93613781643626,20525900
2024-01-24,396.64605712890625,399.670963497878,394.56706921313554,395.641052600286,24867000
2024-01-25,398.92218017578125,401.0307565569865,396.6165599718328,398.38027207666994,21021200
2024-01-26,397.9959411621094,400.2030542350716,396.51797735014173,398.42947961915996,17803300
2024-01-29,403.7008972167969,403.9570872376775,398.39006605624104,400.09466184188676,24510200
2024-01-30,402.5874938964844,406.98196463436994,400.47894778438507,406.2035919940408,33477600
2024-01-31,391.7392272949219,409.21863334219495,391.3746676938224,400.98143260936786,47871100
2024-02-01,397.84814453125,402.00615052622754,395.89722150523676,395.9267795782407,30657700
2024-02-02,405.17889404296875,406.5878791340213,397.63142115019764,397.877748476714,28256700
2024-02-05,399.6907043457031,405.1197681132632,398.0550873287971,403.87826879542115,25352300
2024-02-06,399.5329895019531,401.97656696928505,396.9909051770198,399.91727449589274,18382600
2024-02-07,407.9672546386719,408.2135819340869,401.4149545944821,401.45437538113845,22340500
2024-02-08,408.0263977050781,409.4551081404497,406.4696223258111,407.9672815558181,21225300
2024-02-09,414.37176513671875,414.6378178606117,408.9919854136341,409.1496384913206,22032800
2024-02-12,409.1595458984375,414.5590215700572,408.657028537749,414.38167311425656,21202900
2024-02-13,400.350830078125,404.04573947399683,397.4638814201037,398.9910986093642,27824900
2024-02-14,404.22039794921875,404.56589993906414,399.3637286843402,402.81868833307914,20401200
2024-02-15,401.3280944824219,403.86502912534854,399.08731730113595,402.8877787891035,21825500
2024-02-16,398.8602600097656,403.0358361421353,398.24824344009687,402.71006595192074,22296500
2024-02-20,397.6065979003906,399.284702922107,392.8881118101571,398.05078888046796,24307900
2024-02-21,397.0044250488281,397.1130251474651,392.10826265454955,395.0203117904289,18518900
2024-02-22,406.3526306152344,407.5174384253154,403.3122791893712,404.911427220984,27009900
2024-02-23,405.0594787597656,410.5084330235279,403.7071136161679,410.32090577994563,16295900
2024-02-26,402.2955017089844,406.8560435321,402.11779517864807,406.16503956653713,16193500
2024-02-27,402.23626708984375,403.0654537547415,398.65297570324026,402.73968356058333,14835800
2024-02-28,402.47320556640625,404.0328598845357,400.10409629051617,402.92727756411097,13183100
2024-02-29,408.3170166015625,408.8698077347499,400.69636155135646,403.38135996606263,31947300
2024-03-01,410.15301513671875,410.5182488621106,405.5924737956083,405.9774393001269,17823400
2024-03-04,409.58050537109375,411.97922704270553,407.0139581345592,408.11954029802524,17596000
2024-03-05,397.4683837890625,408.9191120836045,395.4842705013913,408.632835591906,26919200
2024-03-06,396.9156188964844,399.94611920290095,393.26325117893276,397.784299256291,22344100
2024-03-07,403.8749084472656,404.5066568048068,397.0636784801651,400.8937526863445,18718500
