Date,Close,High,Low,Open,Volume
2023-12-11,152.16818237304688,152.3594656598267,151.25956122137893,151.61345062559988,8093900
2023-12-12,153.5262908935547,153.6506169856291,151.95774481419468,152.29248687005938,10223000
2023-12-13,154.04275512695312,154.97049424764484,152.80896571367018,153.52628887334043,12379100
2023-12-14,156.84512329101562,157.65808087606143,154.6644618015135,154.77922885023088,13643000
2023-12-15,158.03109741210938,158.07892188313505,155.3148367480148,155.97477650382206,20309300
2023-12-18,158.98748779296875,159.8482842693287,158.41363806937127,158.6909965800137,8469600
2023-12-19,161.11077880859375,161.12991151250628,158.3371350943328,158.7675260715144,10345700
2023-12-20,159.29356384277344,162.028956706584,159.1979149184676,160.670826626507,10734700
2023-12-21,160.20217895507812,160.766469694813,158.46146767714353,159.57093104589453,7601700
2023-12-22,160.1065216064453,160.90036097886082,159.9439301100195,160.2021705309202,6576300
2023-12-26,161.05340576171875,161.41685418980157,159.89611790038964,160.16393199064615,4683600
2023-12-27,162.01939392089844,162.08635109119726,160.278697214841,160.52736400314126,6428600
2023-12-28,162.8802032470703,163.22451899300316,161.6368400204251,161.97159671013,6320100
2023-12-29,162.68890380859375,163.2531945435635,162.2393801128782,162.59325487989693,6435100
2024-01-02,164.58262634277344,164.66870161877102,161.55074222727333,161.72289277926848,9977400
2024-01-03,163.86532592773438,164.54438376902831,162.94714574108042,164.37223319314387,9852300
2024-01-04,164.9527587890625,166.81967873498522,164.11552287151747,164.21176161090378,11972500
2024-01-05,165.78033447265625,166.84851969286382,165.01046873741313,165.01046873741313,10066000
2024-01-08,165.53977966308594,165.8669678822626,163.10508933596955,165.53977966308594,11229900
2024-01-09,164.23101806640625,165.3184395030381,163.69211634843464,165.15484538750889,9923600
2024-01-10,164.5774383544922,164.63517572002957,162.58541113963955,163.5958590884502,9670200
2024-01-11,163.88458251953125,163.94231989279095,162.28711333414898,163.9134512061611,11919500
2024-01-12,162.681640625,169.66814045333157,162.53728253539273,167.25270113383752,19436500
2024-01-16,161.66159057617188,161.75781462803792,158.11059560979592,158.6591152889438,17206400
2024-01-17,160.79547119140625,162.70089226082183,160.21808288149663,161.0360533248606,11107500
2024-01-18,161.11305236816406,161.2189091014691,159.01518306953383,160.82435085151675,9382300
2024-01-19,163.89419555664062,164.14441041181564,160.78587802387645,161.2381736793401,13115700
2024-01-22,163.70172119140625,165.5012710015571,163.31679561921408,164.0385420800514,12837500
2024-01-23,162.62393188476562,163.35529640867222,162.09464816432043,163.27830835079197,8360800
2024-01-24,164.07701110839844,164.5677933627289,162.49879293788166,162.9799571933315,9967100
2024-01-25,166.42510986328125,166.4732292299102,164.47158398669134,165.81883814848814,8873500
2024-01-26,165.78997802734375,166.54059319681937,165.30881370414298,166.10754824273263,7443000
2024-01-29,166.22303771972656,166.3288944675754,164.8469146816628,165.75150603892175,6971200
2024-01-30,169.6296844482422,170.1012161145788,166.31927136324012,166.31927136324012,10822100
2024-01-31,167.79161071777344,171.58318764804025,167.7723600347859,169.56229176944086,11521800
2024-02-01,167.1853485107422,168.25353387569092,164.97198972849165,167.09874245833353,9354800
2024-02-02,168.14767456054688,169.19662390929818,166.73305032368816,166.77155169125905,8607600
2024-02-05,167.9263458251953,168.49411619237137,166.4058648287132,167.31045608975683,7820200
2024-02-06,168.5037384033203,169.2447208294231,167.21420696029546,168.03219211800783,6764800
2024-02-07,168.8212890625,169.24471597038416,167.40667961511346,169.0715038811415,7225500
2024-02-08,168.21505737304688,168.7058397170377,167.0313971999099,168.40752017359404,6060300
2024-02-09,168.41712951660156,168.50375025376985,167.12761266685683,168.40751151645827,6296700
2024-02-12,169.16773986816406,170.14931916174322,167.15647659768763,168.19579325842392,8539300
2024-02-13,167.6953887939453,169.59117744908266,166.11717036207145,168.71546951895994,8397600
2024-02-14,169.39866638183594,169.46603641786305,167.84931707683796,168.4748393446496,7056700
2024-02-15,173.09405517578125,173.42125808718254,169.51419130726418,169.51419130726418,8723400
2024-02-16,172.28567504882812,173.19988421286885,171.4484539290391,172.84382735667683,8152600
2024-02-20,172.95932006835938,173.66183053872712,171.6890539160225,172.43966907057828,9668000
2024-02-21,174.0852508544922,174.1718715947713,171.79491860071502,173.17104155307905,7024000
2024-02-22,176.17349243164062,176.5102986094291,174.41242944570743,174.97058175960714,9296500
2024-02-23,177.058837890625,178.22324723079254,176.28897210213543,176.88561111332976,7105800
2024-02-26,176.4525604248047,177.5111276848513,175.6057066167674,176.82786796537246,7145400
2024-02-27,176.5391845703125,176.62579062302345,175.37477514883508,176.40445914921668,5717100
2024-02-28,177.4341583251953,178.22326016980873,176.0676534263031,176.51993437525894,6131600
2024-02-29,179.0508575439453,179.40691442822336,176.92411955410998,178.66593197629172,9643000
2024-03-01,178.30984497070312,179.41653157884087,178.1270148864763,178.70440318796878,6311800
2024-03-04,179.64749145507812,180.5232139830772,177.32829074756444,177.7517176702879,7063600
2024-03-05,181.44705200195312,182.1687984182823,179.33955011683693,179.33955011683693,6617800
2024-03-06,182.39013671875,182.90980238103012,180.5617182690242,182.12068588792658,7572900
2024-03-07,180.7926788330078,183.3236078821674,179.59940070437642,182.75583750264312,7618300
2024-03-08,181.12948608398438,183.28510738443455,180.84078457385738,181.3411995458129,6172200
2024-03-11,181.19683837890625,181.3411964735084,179.20482589231966,180.22489181804664,5762600
2024-03-12,182.68846130371094,182.9964135097539,180.83117411941103,181.83198942111187,5708400
2024-03-13,184.17044067382812,184.5072468524285,182.68844649928835,183.18886145157163,7795500
2024-03-14,180.88890075683594,184.4110268136827,180.05167960777032,183.83362380358804,10310900
2024-03-15,183.13113403320312,183.74702374485489,179.45503176267897,179.45503176267897,17214200
2024-03-18,185.40225219726562,185.44073888459485,182.73659756761552,183.44872609695776,9013800
2024-03-19,186.48965454101562,186.6243799588185,185.13278236313286,185.45035256594733,8478700
2024-03-20,188.93399047851562,189.1553219621997,186.3164553084396,186.87460770187923,9367000
2024-03-21,191.56112670898438,191.91718358828982,188.9339737707143,189.11681855218538,11203800
2024-03-22,189.2130584716797,192.92764772671381,189.13607041597268,191.51302340653436,8108800
2024-03-25,187.4808807373047,189.52101284276986,187.03820308296415,189.193824615284,8620000
2024-03-26,188.3565673828125,189.25154059089598,186.74948042882315,187.25951339752766,5961500
2024-03-27,192.00379943847656,192.0807874857681,188.98208833113466,189.09756306008768,8725800
2024-03-28,192.75442504882812,193.15860130615798,191.06071728405237,191.97494121797993,8628300
2024-04-01,191.44566345214844,193.37032074683742,191.0896065515013,192.45611146865411,7309000
2024-04-02,191.36865234375,192.25399283057195,190.61803726396687,190.91635675926938,7014700
2024-04-03,190.82977294921875,192.04230175384012,190.25236988951156,191.54188674769188,9353400
2024-04-04,189.3778533935547,193.27865861619978,189.28106805175017,192.76565051880343,9243800
2024-04-05,191.12013244628906,191.76865177151936,188.85515185913454,189.87149384658753,6532300
2024-04-08,192.1171112060547,192.60108217376316,191.2846805508113,191.2846805508113,8001000
2024-04-09,190.8297576904297,192.50430796962533,188.661577082323,191.72027731975658,7351500
2024-04-10,189.20362854003906,190.75234168569236,187.9549750585706,189.28106567428404,7681400
2024-04-11,189.16488647460938,190.26835446638705,187.0451060299163,189.7166204704982,10137700
2024-04-12,176.93011474609375,182.87327813825445,176.68812924190217,182.2828476868651,31532300
2024-04-15,177.0269012451172,181.45040301106297,176.35901894175802,178.58528836308125,14766600
2024-04-16,175.00390625,177.28824982628674,173.89076415376618,177.0365754685463,16451800
2024-04-17,174.30697631835938,176.5719567831886,173.45518273379275,175.55561485062543,9017100
2024-04-18,175.43948364257812,177.48184180845732,174.2005190913893,175.29429825361947,9557700
2024-04-19,179.84361267089844,179.9210497972754,175.5943482097053,176.55260126317435,13402300
2024-04-22,183.337890625,184.03481001942976,180.01784201408847,180.02753088626974,11529700
2024-04-23,185.98036193847656,186.06747316751373,184.4123007373203,185.00274590571965,9144400
2024-04-24,186.89024353027344,187.03542892273344,184.07352875956673,184.42198847109358,6964900
2024-04-25,187.1709442138672,187.7226782562567,185.0511488208939,186.08685387466093,9802300
